aux_loss,epoch,test_acc,test_loss,time,train_acc,train_loss
0.0,1,0.9248,0.70548384475708,19.546525955200195,0.8016833333333333,1.0679302244504292
0.0,2,0.9497,0.6197594797134399,19.634126901626587,0.9438166666666666,0.6506572889645894
0.0,3,0.9596,0.5892727626800537,19.72895073890686,0.96885,0.574801635837555
0.0,4,0.9585,0.5816195962905883,19.629919052124023,0.9813833333333334,0.537804394308726
0.0,5,0.9623,0.5644682838439942,19.570829391479492,0.9897833333333333,0.5099578317960103
0.0,6,0.9609,0.5672151996612549,19.70171070098877,0.99405,0.49131678007443746
0.0,7,0.9605,0.5655601487159729,19.781492233276367,0.9963333333333333,0.4803420447508494
0.0,8,0.9666,0.5448340153694153,20.454973220825195,0.9977166666666667,0.47061772767702736
0.0,9,0.9666,0.5453693250656128,20.45029306411743,0.9983333333333333,0.4641837007522583
0.0,10,0.9629,0.5482484973907471,20.45917558670044,0.99875,0.45918121450742083
0.0,11,0.9609,0.5580973858833314,20.68205189704895,0.9985166666666667,0.4575270467599233
0.0,12,0.9621,0.5497780446052551,20.076542615890503,0.9989166666666667,0.457388423426946
0.0,13,0.964,0.5421689210891724,20.10840344429016,0.99935,0.4513808997313182
0.0,14,0.9404,0.6217678196907044,19.62943172454834,0.9979333333333333,0.4593565680503845
0.0,15,0.9627,0.5423357618331909,20.12694525718689,0.9977833333333334,0.46912043700218203
0.0,16,0.9661,0.5349467883586884,20.58882999420166,0.9995,0.4464350273927053
0.0,17,0.9632,0.5365116359710693,19.952133893966675,0.9995666666666667,0.44319242974917095
0.0,18,0.9631,0.5359275800704956,20.417363166809082,0.9995833333333334,0.4417336825052897
0.0,19,0.9629,0.5378598383903503,20.224289178848267,0.99955,0.4413452118396759
0.0,20,0.9536,0.5810391993999481,20.254757404327393,0.99515,0.4713959249019623
